Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
24,"Αγορές αγαθών και υπηρεσιών",4.853.000,,
29,"Πιστώσεις υπό κατανομή",200.000,,
31,"Πάγια περιουσιακά στοιχεία",700.000,,
1020-206-9900100,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Ανατολικής Μακεδονίας - Θράκης",111.000,,
21,"Παροχές σε εργαζομένους",10.500,,
23,"Μεταβιβάσεις",4.000,,
24,"Αγορές αγαθών και υπηρεσιών",88.000,,
31,"Πάγια περιουσιακά στοιχεία",8.500,,
1020-206-9900200,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Αττικής",344.000,,
21,"Παροχές σε εργαζομένους",15.000,,
24,"Αγορές αγαθών και υπηρεσιών",294.000,,
31,"Πάγια περιουσιακά στοιχεία",35.000,,
1020-206-9900300,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Βορείου Αιγαίου",121.500,,
21,"Παροχές σε εργαζομένους",6.500,,
24,"Αγορές αγαθών και υπηρεσιών",98.000,,
31,"Πάγια περιουσιακά στοιχεία",17.000,,
1020-206-9900400,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Δυτικής Ελλάδας",232.500,,
21,"Παροχές σε εργαζομένους",11.500,,
23,"Μεταβιβάσεις",4.000,,
24,"Αγορές αγαθών και υπηρεσιών",190.000,,
31,"Πάγια περιουσιακά στοιχεία",27.000,,
1020-206-9900500,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Δυτικής Μακεδονίας",138.000,,
21,"Παροχές σε εργαζομένους",8.000,,
23,"Μεταβιβάσεις",6.000,,
24,"Αγορές αγαθών και υπηρεσιών",106.000,,
31,"Πάγια περιουσιακά στοιχεία",18.000,,
1020-206-9900600,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Ηπείρου",127.500,,
21,"Παροχές σε εργαζομένους",9.500,,
23,"Μεταβιβάσεις",5.000,,
24,"Αγορές αγαθών και υπηρεσιών",102.000,,
31,"Πάγια περιουσιακά στοιχεία",11.000,,
1020-206-9900700,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Θεσσαλίας",114.000,,
21,"Παροχές σε εργαζομένους",10.000,,
24,"Αγορές αγαθών και υπηρεσιών",93.000,,
31,"Πάγια περιουσιακά στοιχεία",11.000,,
1020-206-9900800,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Ιονίων Νήσων",121.000,,
21,"Παροχές σε εργαζομένους",10.000,,
24,"Αγορές αγαθών και υπηρεσιών",99.000,,
31,"Πάγια περιουσιακά στοιχεία",12.000,,
1020-206-9900900,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Κεντρικής Μακεδονίας",293.500,,
21,"Παροχές σε εργαζομένους",12.000,,
23,"Μεταβιβάσεις",5.000,,
24,"Αγορές αγαθών και υπηρεσιών",240.000,,
31,"Πάγια περιουσιακά στοιχεία",36.500,,
1020-206-9901000,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Κρήτης",190.000,,
21,"Παροχές σε εργαζομένους",15.000,,
23,"Μεταβιβάσεις",39.000,,
24,"Αγορές αγαθών και υπηρεσιών",122.000,,
31,"Πάγια περιουσιακά στοιχεία",14.000,,
1020-206-9901100,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Νοτίου Αιγαίου",353.000,,
21,"Παροχές σε εργαζομένους",10.000,,
23,"Μεταβιβάσεις",5.000,,
24,"Αγορές αγαθών και υπηρεσιών",287.000,,
31,"Πάγια περιουσιακά στοιχεία",51.000,,
1020-206-9901200,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Πελοποννήσου",144.000,,
21,"Παροχές σε εργαζομένους",9.000,,
24,"Αγορές αγαθών και υπηρεσιών",104.000,,
31,"Πάγια περιουσιακά στοιχεία",31.000,,
1020-206-9901300,"Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης Στερεάς Ελλάδας",150.000,,
21,"Παροχές σε εργαζομένους",13.000,,
23,"Μεταβιβάσεις",5.000,,
24,"Αγορές αγαθών και υπηρεσιών",120.000,,
31,"Πάγια περιουσιακά στοιχεία",12.000,,
1020-206-9910100,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Αιτωλοακαρνανίας",154.000,,
21,"Παροχές σε εργαζομένους",121.500,,
23,"Μεταβιβάσεις",16.000,,
24,"Αγορές αγαθών και υπηρεσιών",16.500,,
1020-206-9910200,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Αργολίδας",44.000,,
21,"Παροχές σε εργαζομένους",27.000,,
23,"Μεταβιβάσεις",11.000,,
24,"Αγορές αγαθών και υπηρεσιών",6.000,,
1020-206-9910300,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Αρκαδίας",45.000,,
21,"Παροχές σε εργαζομένους",28.500,,
23,"Μεταβιβάσεις",6.500,,
24,"Αγορές αγαθών και υπηρεσιών",10.000,,
1020-206-9910400,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Άρτας",71.000,,
21,"Παροχές σε εργαζομένους",54.000,,
23,"Μεταβιβάσεις",5.000,,
24,"Αγορές αγαθών και υπηρεσιών",12.000,,
1020-206-9910500,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας Αθηνών",116.500,,
21,"Παροχές σε εργαζομένους",61.500,,
23,"Μεταβιβάσεις",53.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.000,,
1020-206-9910600,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας Πειραιά",115.000,,
21,"Παροχές σε εργαζομένους",71.000,,
23,"Μεταβιβάσεις",30.500,,
24,"Αγορές αγαθών και υπηρεσιών",13.500,,
1020-206-9910700,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας Ανατολικής Αττικής",84.500,,
21,"Παροχές σε εργαζομένους",32.500,,
23,"Μεταβιβάσεις",44.000,,
24,"Αγορές αγαθών και υπηρεσιών",8.000,,
1020-206-9910800,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας Δυτικής Αττικής",34.000,,
21,"Παροχές σε εργαζομένους",14.000,,
23,"Μεταβιβάσεις",14.000,,
24,"Αγορές αγαθών και υπηρεσιών",6.000,,
1020-206-9910900,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Αχαΐας",110.000,,
21,"Παροχές σε εργαζομένους",81.000,,
23,"Μεταβιβάσεις",18.000,,
24,"Αγορές αγαθών και υπηρεσιών",11.000,,
1020-206-9911000,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Βοιωτίας",53.000,,
21,"Παροχές σε εργαζομένους",36.000,,
23,"Μεταβιβάσεις",7.500,,
24,"Αγορές αγαθών και υπηρεσιών",9.500,,
1020-206-9911100,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Γρεβενών",17.500,,
21,"Παροχές σε εργαζομένους",9.500,,
23,"Μεταβιβάσεις",3.500,,
24,"Αγορές αγαθών και υπηρεσιών",4.500,,
1020-206-9911200,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Δράμας",27.000,,
21,"Παροχές σε εργαζομένους",9.000,,
23,"Μεταβιβάσεις",9.000,,
24,"Αγορές αγαθών και υπηρεσιών",9.000,,
1020-206-9911300,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Δωδεκανήσου",49.000,,
21,"Παροχές σε εργαζομένους",26.500,,
23,"Μεταβιβάσεις",12.000,,
24,"Αγορές αγαθών και υπηρεσιών",10.500,,
1020-206-9911400,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Έβρου",80.000,,
21,"Παροχές σε εργαζομένους",60.000,,
23,"Μεταβιβάσεις",7.500,,
24,"Αγορές αγαθών και υπηρεσιών",12.500,,
1020-206-9911500,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ευβοίας",144.000,,
21,"Παροχές σε εργαζομένους",119.000,,
23,"Μεταβιβάσεις",12.000,,
24,"Αγορές αγαθών και υπηρεσιών",13.000,,
1020-206-9911600,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ευρυτανίας",34.500,,
21,"Παροχές σε εργαζομένους",29.000,,
23,"Μεταβιβάσεις",2.500,,
24,"Αγορές αγαθών και υπηρεσιών",3.000,,
1020-206-9911700,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ζακύνθου",23.000,,
21,"Παροχές σε εργαζομένους",13.000,,
23,"Μεταβιβάσεις",2.000,,
24,"Αγορές αγαθών και υπηρεσιών",8.000,,
1020-206-9911800,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ηλείας",140.000,,
21,"Παροχές σε εργαζομένους",112.500,,
23,"Μεταβιβάσεις",13.000,,
24,"Αγορές αγαθών και υπηρεσιών",14.500,,
1020-206-9911900,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ημαθίας",31.000,,
21,"Παροχές σε εργαζομένους",10.000,,
23,"Μεταβιβάσεις",10.000,,
24,"Αγορές αγαθών και υπηρεσιών",11.000,,
1020-206-9912000,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ηρακλείου",194.500,,
21,"Παροχές σε εργαζομένους",159.500,,
23,"Μεταβιβάσεις",21.000,,
24,"Αγορές αγαθών και υπηρεσιών",14.000,,
1020-206-9912100,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Θεσπρωτίας",21.500,,
21,"Παροχές σε εργαζομένους",7.000,,
23,"Μεταβιβάσεις",5.500,,
24,"Αγορές αγαθών και υπηρεσιών",9.000,,
1020-206-9912200,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Θεσσαλονίκης",158.000,,
21,"Παροχές σε εργαζομένους",68.500,,
23,"Μεταβιβάσεις",67.000,,
24,"Αγορές αγαθών και υπηρεσιών",22.500,,
1020-206-9912300,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Ιωαννίνων",85.000,,
21,"Παροχές σε εργαζομένους",57.000,,
23,"Μεταβιβάσεις",11.500,,
24,"Αγορές αγαθών και υπηρεσιών",16.500,,
1020-206-9912400,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Καβάλας",54.000,,
21,"Παροχές σε εργαζομένους",27.500,,
23,"Μεταβιβάσεις",11.500,,
24,"Αγορές αγαθών και υπηρεσιών",15.000,,
1020-206-9912500,"Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στον νομό Καρδίτσας",52.000,,
