Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
1007-803-0000000,"Δαπάνες της Ανεξάρτητης Αρχής Εθνική Αρχή Διαφάνειας που καλύπτονται από τον προϋπολογισμό του Υπουργείου Εσωτερικών",7.703.000,,
21,"Παροχές σε εργαζομένους",4.678.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.821.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",204.000,,
1007-999-0100000,"Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης του Υπουργείου Εσωτερικών",4.128.000,,
21,"Παροχές σε εργαζομένους",2.338.000,,
23,"Μεταβιβάσεις",996.000,,
24,"Αγορές αγαθών και υπηρεσιών",716.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων 78.000 STOP Σύνολο:",2.928.568.000,,
1007-206-0000000,"Γενική Γραμματεία Εσωτερικών και Οργάνωσης",100.000.000,,
29,"Πιστώσεις υπό κατανομή",100.000.000,,
1007-999-0100000,"Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης του Υπουργείου Εσωτερικών",1.000.000,,
29,"Πιστώσεις υπό κατανομή 1.000.000 STOP Σύνολο:",101.000.000,,
1007-206-0000000,"Γενική Γραμματεία Εσωτερικών και Οργάνωσης",192.000.000,,
29,"Πιστώσεις υπό κατανομή",192.000.000,,
1007-207-0000000,"Γενική Γραμματεία Ανθρωπίνου Δυναμικού Δημοσίου Τομέα",16.000.000,,
29,"Πιστώσεις υπό κατανομή",16.000.000,,
1007-999-0100000,"Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης του Υπουργείου Εσωτερικών",1.000.000,,
21,"Παροχές σε εργαζομένους",136.947.000,,
23,"Μεταβιβάσεις",61.479.000,,
24,"Αγορές αγαθών και υπηρεσιών",53.153.000,,
26,"Τόκοι",100.000,,
29,"Πιστώσεις υπό κατανομή",2.220.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",593.000,,
1009-101-0000000,"Γραφεία Υπουργού  Αναπληρωτών Υπουργών  Υφυπουργών  Γενικών και Ειδικών Γραμματέων  Αναπληρωτών Γενικών Γραμματέων και Υπηρεσιακού Γραμματέα του Υπουργείου Εξωτερικών",6.881.000,,
21,"Παροχές σε εργαζομένους",3.981.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.900.000,,
1009-201-0000000,"Υπηρεσιακή Γενική Γραμματεία του Υπουργείου Εξωτερικών",42.548.000,,
21,"Παροχές σε εργαζομένους",14.618.000,,
23,"Μεταβιβάσεις",330.000,,
24,"Αγορές αγαθών και υπηρεσιών",25.200.000,,
29,"Πιστώσεις υπό κατανομή",2.100.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",300.000,,
1009-206-0000000,"Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και Εξωστρέφειας",3.074.000,,
21,"Παροχές σε εργαζομένους",3.024.000,,
24,"Αγορές αγαθών και υπηρεσιών",50.000,,
1009-208-0000000,"Γενική Γραμματεία Δημόσιας Διπλωματίας και Απόδημου Ελληνισμού",4.786.000,,
21,"Παροχές σε εργαζομένους",4.150.000,,
23,"Μεταβιβάσεις",330.000,,
24,"Αγορές αγαθών και υπηρεσιών",186.000,,
29,"Πιστώσεις υπό κατανομή",120.000,,
1009-401-0000000,"Αρχές Εξωτερικής Υπηρεσίας",192.467.000,,
21,"Παροχές σε εργαζομένους",106.505.000,,
23,"Μεταβιβάσεις",60.819.000,,
24,"Αγορές αγαθών και υπηρεσιών",24.620.000,,
26,"Τόκοι",100.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",293.000,,
54,"Δάνεια",130.000,,
1009-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εξωτερικών  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",4.866.000,,
21,"Παροχές σε εργαζομένους",4.669.000,,
24,"Αγορές αγαθών και υπηρεσιών 197.000 STOP Σύνολο:",254.622.000,,
1009-201-0000000,"Υπηρεσιακή Γενική Γραμματεία του Υπουργείου Εξωτερικών",881.000,,
29,"Πιστώσεις υπό κατανομή",881.000,,
1009-206-0000000,"Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και Εξωστρέφειας",5.000.000,,
29,"Πιστώσεις υπό κατανομή",5.000.000,,
1009-401-0000000,"Αρχές Εξωτερικής Υπηρεσίας",1.119.000,,
29,"Πιστώσεις υπό κατανομή 1.119.000 STOP Σύνολο:",7.000.000,,
1009-201-0000000,"Υπηρεσιακή Γενική Γραμματεία του Υπουργείου Εξωτερικών",1.490.000,,
29,"Πιστώσεις υπό κατανομή",1.490.000,,
1009-206-0000000,"Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και Εξωστρέφειας",300.000,,
29,"Πιστώσεις υπό κατανομή",300.000,,
1009-401-0000000,"Αρχές Εξωτερικής Υπηρεσίας",1.522.000,,
29,"Πιστώσεις υπό κατανομή",1.522.000,,
1009-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εξωτερικών  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",96.000,,
29,"Πιστώσεις υπό κατανομή",96.000,,
1009-701-0000000,"Δαπάνες μεταναστευτικών ροών του Υπουργείου Εξωτερικών",3.592.000,,
21,"Παροχές σε εργαζομένους",2.524.584.000,,
22,"Κοινωνικές παροχές",49.846.000,,
23,"Μεταβιβάσεις",29.517.000,,
24,"Αγορές αγαθών και υπηρεσιών",402.134.000,,
27,"Λοιπές δαπάνες",1.353.000,,
29,"Πιστώσεις υπό κατανομή",34.035.000,,
1011-101-0000000,"Γραφεία Υπουργού  Αναπληρωτών Υπουργών  Υφυπουργών  Γενικών και Ειδικών Γραμματέων  Αναπληρωτών Γενικών Γραμματέων καιYπηρεσιακού Γραμματέα του Υπουργείου Εθνικής Άμυνας",5.800.000,,
21,"Παροχές σε εργαζομένους",5.800.000,,
1011-201-0000000,"Γενικό Επιτελείο Εθνικής Άμυνας",25.013.000,,
21,"Παροχές σε εργαζομένους",46.000,,
23,"Μεταβιβάσεις",15.487.000,,
24,"Αγορές αγαθών και υπηρεσιών",8.975.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",505.000,,
1011-202-0000000,"Γενικό Επιτελείο Στρατού",1.580.607.000,,
21,"Παροχές σε εργαζομένους",1.387.870.000,,
22,"Κοινωνικές παροχές",29.105.000,,
23,"Μεταβιβάσεις",1.230.000,,
24,"Αγορές αγαθών και υπηρεσιών",156.708.000,,
27,"Λοιπές δαπάνες",1.350.000,,
29,"Πιστώσεις υπό κατανομή",80.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",4.264.000,,
1011-202-9900100,"Ελληνική Δύναμη Κύπρου",2.039.000,,
21,"Παροχές σε εργαζομένους",55.000,,
22,"Κοινωνικές παροχές",90.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.889.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",5.000,,
1011-203-0000000,"Γενικό Επιτελείο Ναυτικού",536.595.000,,
21,"Παροχές σε εργαζομένους",450.398.000,,
22,"Κοινωνικές παροχές",8.223.000,,
23,"Μεταβιβάσεις",1.900.000,,
24,"Αγορές αγαθών και υπηρεσιών",73.492.000,,
27,"Λοιπές δαπάνες",3.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.579.000,,
1011-204-0000000,"Γενικό Επιτελείο Αεροπορίας",811.283.000,,
21,"Παροχές σε εργαζομένους",641.323.000,,
22,"Κοινωνικές παροχές",12.372.000,,
23,"Μεταβιβάσεις",9.450.000,,
24,"Αγορές αγαθών και υπηρεσιών",141.005.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",7.133.000,,
1011-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εθνικής Άμυνας οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",3.425.154.000,,
22,"Κοινωνικές παροχές",56.000,,
23,"Μεταβιβάσεις",1.450.000,,
24,"Αγορές αγαθών και υπηρεσιών",14.148.000,,
29,"Πιστώσεις υπό κατανομή",33.955.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.375.545.000,,
1011-601-0000000,"Εθνική Υπηρεσία Πληροφοριών",36.558.000,,
21,"Παροχές σε εργαζομένους",30.541.000,,
24,"Αγορές αγαθών και υπηρεσιών",5.917.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",100.000,,
1011-901-0000000,"Αμοιβές και αποζημιώσεις υπαλλήλων του ΝΙΜΤΣ που βαρύνουν απευθείας τον προϋπολογισμό του Υπουργείου Εθνικής Άμυνας (εκτός επιχορήγησης)",8.551.000,,
21,"Παροχές σε εργαζομένους 8.551.000 STOP Σύνολο:",6.431.600.000,,
1011-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εθνικής Άμυνας οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",12.000.000,,
29,"Πιστώσεις υπό κατανομή 12.000.000 STOP Σύνολο:",12.000.000,,
1011-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εθνικής Άμυνας οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",17.000.000,,
29,"Πιστώσεις υπό κατανομή",17.000.000,,
1011-701-0000000,"Δαπάνες μεταναστευτικών ροών του Υπουργείου Εθνικής Άμυνας",5.000.000,,
21,"Παροχές σε εργαζομένους",2.197.690.000,,
23,"Μεταβιβάσεις",2.117.000.000,,
24,"Αγορές αγαθών και υπηρεσιών",13.184.000,,
29,"Πιστώσεις υπό κατανομή",11.795.000,,
1015-101-0000000,"Γραφεία Υπουργού  Αναπληρωτών Υπουργών  Υφυπουργών  Γενικών και Ειδικών Γραμματέων  Αναπληρωτών Γενικών Γραμματέων και Υπηρεσιακού Γραμματέα του Υπουργείου Υγείας",2.436.000,,
21,"Παροχές σε εργαζομένους",2.180.000,,
24,"Αγορές αγαθών και υπηρεσιών",256.000,,
1015-202-0000000,"Γενική Γραμματεία Δημόσιας Υγείας",221.965.000,,
21,"Παροχές σε εργαζομένους",3.215.000,,
23,"Μεταβιβάσεις",218.750.000,,
1015-203-0000000,"Γενική Γραμματεία Υπηρεσιών Υγείας",1.790.005.000,,
21,"Παροχές σε εργαζομένους",4.827.000,,
23,"Μεταβιβάσεις",1.775.710.000,,
24,"Αγορές αγαθών και υπηρεσιών",8.511.000,,
29,"Πιστώσεις υπό κατανομή",957.000,,
1015-204-0000000,"Γενική Γραμματεία Πρωτοβάθμιας Φροντίδας Υγείας",123.142.000,,
21,"Παροχές σε εργαζομένους",427.000,,
23,"Μεταβιβάσεις",122.540.000,,
24,"Αγορές αγαθών και υπηρεσιών",175.000,,
1015-401-0000000,"Εθνική Αρχή Ιατρικώς Υποβοηθούμενης Αναπαραγωγής",269.000,,
21,"Παροχές σε εργαζομένους",118.000,,
24,"Αγορές αγαθών και υπηρεσιών",134.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",17.000,,
1015-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Υγείας  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",25.500.000,,
21,"Παροχές σε εργαζομένους",8.883.000,,
24,"Αγορές αγαθών και υπηρεσιών",4.094.000,,
29,"Πιστώσεις υπό κατανομή",10.838.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.685.000,,
1015-601-0000000,"Δαπάνες του Εθνικού Συντονιστή για την Αντιμετώπιση των Ναρκωτικών  που καλύπτονται από τον προϋπολογισμό του Υπουργείου Υγείας",81.000,,
21,"Παροχές σε εργαζομένους",67.000,,
24,"Αγορές αγαθών και υπηρεσιών",14.000,,
1015-901-0000000,"Αμοιβές & αποζημιώσεις υπαλλήλων Νοσοκομείων ΕΣΥ  που βαρύνουν απευθείας τον προϋπολογισμό του Υπουργείου Υγείας",1.739.318.000,,
21,"Παροχές σε εργαζομένους",1.739.318.000,,
1015-902-0000000,"Αμοιβές & αποζημιώσεις υπαλλήλων ΥΠΕ-ΠΕΔΥ  που βαρύνουν απευθείας τον προϋπολογισμό του Υπουργείου Υγείας",355.775.000,,
21,"Παροχές σε εργαζομένους",355.775.000,,
1015-904-0000000,"Αμοιβές & αποζημιώσεις υπαλλήλων του Εθνικού Κέντρου Άμεσης Βοήθειας (ΕΚΑΒ)  που βαρύνουν απευθείας τον προϋπολογισμό του Υπουργείου Υγείας",82.880.000,,
21,"Παροχές σε εργαζομένους 82.880.000 STOP Σύνολο:",4.341.371.000,,
1015-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Υγείας  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",25.000.000,,
29,"Πιστώσεις υπό κατανομή",25.000.000,,
1015-702-0000000,"Δαπάνες Ταμείου Ανάκαμψης και Ανθεκτικότητας του Υπουργείου Υγείας",240.900.000,,
29,"Πιστώσεις υπό κατανομή 240.900.000 STOP Σύνολο:",265.900.000,,
1015-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Υγείας  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",50.000.000,,
21,"Παροχές σε εργαζομένους",498.132.000,,
23,"Μεταβιβάσεις",4.122.000,,
24,"Αγορές αγαθών και υπηρεσιών",14.045.000,,
29,"Πιστώσεις υπό κατανομή",70.000,,
1017-101-0000000,"Γραφεία Υπουργού  Αναπληρωτών Υπουργών  Υφυπουργών  Γενικών και Ειδικών Γραμματέων  Αναπληρωτών Γενικών Γραμματέων και Υπηρεσιακού Γραμματέα του Υπουργείου Δικαιοσύνης",986.000,,
21,"Παροχές σε εργαζομένους",929.000,,
24,"Αγορές αγαθών και υπηρεσιών",57.000,,
1017-206-0000000,"Γενική Γραμματεία Δικαιοσύνης και Ανθρωπίνων Δικαιωμάτων",471.323.000,,
21,"Παροχές σε εργαζομένους",455.952.000,,
23,"Μεταβιβάσεις",4.114.000,,
24,"Αγορές αγαθών και υπηρεσιών",11.045.000,,
29,"Πιστώσεις υπό κατανομή",70.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",142.000,,
1017-401-0000000,"Ελεγκτικό Συνέδριο",36.716.000,,
21,"Παροχές σε εργαζομένους",34.945.000,,
23,"Μεταβιβάσεις",6.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.595.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",170.000,,
1017-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Δικαιοσύνης  οι οποίες υπάγονται στον Υπουργό/ Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο Δικαιοσύνης",3.128.000,,
21,"Παροχές σε εργαζομένους",2.704.000,,
24,"Αγορές αγαθών και υπηρεσιών",424.000,,
1017-801-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής Προστασίας Δεδομένων Προσωπικού Χαρακτήρα που καλύπτονται από τον προϋπολογισμό του Υπουργείου Δικαιοσύνης",2.523.000,,
21,"Παροχές σε εργαζομένους",1.907.000,,
23,"Μεταβιβάσεις",2.000,,
24,"Αγορές αγαθών και υπηρεσιών",552.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",62.000,,
1017-802-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής Διασφάλισης του Απορρήτου των Επικοινωνιών που καλύπτονται από τον προϋπολογισμό του Υπουργείου Δικαιοσύνης",2.092.000,,
21,"Παροχές σε εργαζομένους",1.695.000,,
24,"Αγορές αγαθών και υπηρεσιών",372.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων 25.000 STOP Σύνολο:",516.768.000,,
1017-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Δικαιοσύνης  οι οποίες υπάγονται στον Υπουργό/ Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο Δικαιοσύνης",3.000.000,,
